Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""Communications_Projects/Run_Communications""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 14:36:28,2019-08-21 14:38:08,1m - 39.911s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 14:38:08,2019-08-21 14:38:10,2.003s,PASSED
"callTestCase(findTestCase(""Communications_Projects/PublishProject_NewEnv""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 14:38:10,2019-08-21 14:38:42,32.454s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 14:38:42,2019-08-21 14:38:44,2.002s,PASSED
"callTestCase(findTestCase(""Communications_Projects/VerifyJobs""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 14:38:44,2019-08-21 14:38:55,10.486s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 14:38:55,2019-08-21 14:38:57,2.003s,PASSED
"callTestCase(findTestCase(""Main Login Page/switch_Environments_Experience""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 14:38:57,2019-08-21 14:38:57,0.378s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 14:38:57,2019-08-21 14:38:59,2.002s,PASSED
"callTestCase(findTestCase(""Communications_Projects/VerifyJobs""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 14:38:59,2019-08-21 14:39:10,10.414s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 14:39:10,2019-08-21 14:39:12,2.004s,PASSED
"callTestCase(findTestCase(""Communications_Projects/VerifyJobs - 2nd Workspace""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 14:39:12,2019-08-21 14:39:24,12.397s,FAILED
Start listener action : sampleAfterTestCase,Chrome 76.0.3809.100,,,2019-08-21 14:39:24,2019-08-21 14:39:24,0.000s,PASSED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Search - Testcases,Chrome 76.0.3809.100,,Search,2019-08-21 14:39:24,2019-08-21 14:40:00,36.064s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Configure_Search""), [""EnvName"":""QaTest"", ""Username"":""Ere""], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 14:39:24,2019-08-21 14:39:41,16.733s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 14:39:41,2019-08-21 14:39:43,2.005s,PASSED
"callTestCase(findTestCase(""Search/Search""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 14:39:43,2019-08-21 14:40:00,17.200s,PASSED
Start listener action : sampleAfterTestCase,Chrome 76.0.3809.100,,,2019-08-21 14:40:00,2019-08-21 14:40:00,0.000s,PASSED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Cleanup,Chrome 76.0.3809.100,,,2019-08-21 14:40:00,2019-08-21 14:41:38,1m - 37.615s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/delete_Workspaces""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 14:40:00,2019-08-21 14:40:30,29.828s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 14:40:30,2019-08-21 14:40:32,2.000s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Domain/StorageCompacting""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 14:40:32,2019-08-21 14:41:37,1m - 4.967s,PASSED
closeBrowser(),Chrome 76.0.3809.100,,,2019-08-21 14:41:37,2019-08-21 14:41:38,0.650s,PASSED
windowsCommands.taskKill.kill_service(),Chrome 76.0.3809.100,,,2019-08-21 14:41:38,2019-08-21 14:41:38,0.022s,PASSED
Start listener action : sampleAfterTestCase,Chrome 76.0.3809.100,,,2019-08-21 14:41:38,2019-08-21 14:41:38,0.000s,PASSED
