Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""Communications_Projects/Create_Projects""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:31:25,2019-08-01 13:32:01,36.095s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:32:01,2019-08-01 13:32:03,2.003s,PASSED
"callTestCase(findTestCase(""Communications_Projects/Run_Communications""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:32:03,2019-08-01 13:33:55,1m - 51.419s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:33:55,2019-08-01 13:33:57,2.003s,PASSED
"callTestCase(findTestCase(""Communications_Projects/PublishProject_NewEnv""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:33:57,2019-08-01 13:34:32,35.484s,PASSED
delay(2),Chrome 75.0.3770.142,,,2019-08-01 13:34:32,2019-08-01 13:34:34,2.003s,PASSED
"callTestCase(findTestCase(""Communications_Projects/VerifyJobs""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:34:34,2019-08-01 13:34:53,18.942s,FAILED
,,,,,,,
Test Cases/Sysadmin Portal/ConfigureSearch_QaTest2,Chrome 75.0.3770.142,,,2019-08-01 13:34:53,2019-08-01 13:35:10,16.453s,PASSED
"callTestCase(findTestCase(""Sysadmin Login Page/login_Simple""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:34:53,2019-08-01 13:35:03,9.776s,PASSED
"click(findTestObject(""Sysadmin Portal/a_Environments""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:03,2019-08-01 13:35:03,0.116s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/select_2_Experience_Env""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:03,2019-08-01 13:35:04,0.622s,PASSED
"delay(1, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:04,2019-08-01 13:35:05,1.002s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/a_Search""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:05,2019-08-01 13:35:05,0.082s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Configure""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:05,2019-08-01 13:35:05,0.083s,PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:05,2019-08-01 13:35:07,2.002s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Crawl Document Content (""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:07,2019-08-01 13:35:07,0.079s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Crawl Job Output (slower""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:07,2019-08-01 13:35:07,0.102s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Enable Search for Portal""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:07,2019-08-01 13:35:07,0.094s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Save""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:07,2019-08-01 13:35:07,0.082s,PASSED
"waitForElementVisible(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/span_Total crawled""), 5)",Chrome 75.0.3770.142,,,2019-08-01 13:35:07,2019-08-01 13:35:09,1.579s,PASSED
"verifyElementVisible(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/span_Total crawled""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:09,2019-08-01 13:35:09,0.022s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Ok""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:09,2019-08-01 13:35:09,0.066s,PASSED
closeBrowser(),Chrome 75.0.3770.142,,,2019-08-01 13:35:09,2019-08-01 13:35:10,0.638s,PASSED
,,,,,,,
Test Cases/Search/Search,Chrome 75.0.3770.142,,,2019-08-01 13:35:10,2019-08-01 13:35:24,14.466s,PASSED
"callTestCase(findTestCase(""Main Login Page/login_simple""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:10,2019-08-01 13:35:17,7.131s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:17,2019-08-01 13:35:20,3.003s,PASSED
"waitForPageLoad(5, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:20,2019-08-01 13:35:20,0.016s,PASSED
"click(findTestObject(""Search/button_searchbar""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:20,2019-08-01 13:35:20,0.074s,PASSED
"setText(findTestObject(""Search/textbox_Searchbar""), ""OnDemand"")",Chrome 75.0.3770.142,,,2019-08-01 13:35:20,2019-08-01 13:35:20,0.116s,PASSED
"sendKeys(findTestObject(""Search/textbox_Searchbar""), Keys.chord(ENTER))",Chrome 75.0.3770.142,,,2019-08-01 13:35:20,2019-08-01 13:35:20,0.113s,PASSED
"switchToWindowIndex(""1"")",Chrome 75.0.3770.142,,,2019-08-01 13:35:20,2019-08-01 13:35:20,0.030s,PASSED
"click(findTestObject(""Search/button_FilesFilter""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:20,2019-08-01 13:35:21,1.207s,PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-01 13:35:21,2019-08-01 13:35:23,2.001s,PASSED
"verifyElementAttributeValue(findTestObject(""Search/searchResult_3_TestOnDemand""), ""href"", Search_Result_Link, 0)",Chrome 75.0.3770.142,,,2019-08-01 13:35:23,2019-08-01 13:35:23,0.031s,PASSED
closeBrowser(),Chrome 75.0.3770.142,,,2019-08-01 13:35:23,2019-08-01 13:35:24,0.646s,PASSED
