Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""Communications_Projects/VerifyJobs""), [:], CONTINUE_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:14:17,2019-08-12 15:15:04,46.595s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:04,2019-08-12 15:15:06,2.000s,PASSED
"callTestCase(findTestCase(""Main Login Page/switch_Environments_Experience""), [:], CONTINUE_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:06,2019-08-12 15:15:06,0.624s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:06,2019-08-12 15:15:08,2.001s,PASSED
"callTestCase(findTestCase(""Communications_Projects/VerifyJobs""), [:], CONTINUE_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:08,2019-08-12 15:15:16,7.723s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:16,2019-08-12 15:15:18,2.005s,PASSED
"callTestCase(findTestCase(""Communications_Projects/VerifyJobs - 2nd Workspace""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:18,2019-08-12 15:15:26,7.743s,PASSED
,,,,,,,
Test Cases/Sysadmin Portal/ConfigureSearch_QaTest2,Firefox 68.0,,,2019-08-12 15:15:26,2019-08-12 15:15:44,17.986s,PASSED
"callTestCase(findTestCase(""Sysadmin Login Page/login_Simple""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:26,2019-08-12 15:15:35,9.521s,PASSED
"click(findTestObject(""Sysadmin Portal/a_Environments""), CONTINUE_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:35,2019-08-12 15:15:36,0.106s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/select_2_Experience_Env""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:36,2019-08-12 15:15:37,1.413s,PASSED
"delay(1, STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:37,2019-08-12 15:15:38,1.002s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/a_Search""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:38,2019-08-12 15:15:38,0.256s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Configure""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:38,2019-08-12 15:15:39,0.268s,PASSED
"delay(2, STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:39,2019-08-12 15:15:41,2.001s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Crawl Document Content (""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:41,2019-08-12 15:15:41,0.286s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Crawl Job Output (slower""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:41,2019-08-12 15:15:41,0.256s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Enable Search for Portal""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:41,2019-08-12 15:15:41,0.260s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Save""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:41,2019-08-12 15:15:42,0.259s,PASSED
"delay(1, STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:42,2019-08-12 15:15:43,1.001s,PASSED
"waitForElementVisible(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/span_Total crawled""), 5)",Firefox 68.0,,,2019-08-12 15:15:43,2019-08-12 15:15:43,0.000s,NOT_RUN
"verifyElementVisible(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/span_Total crawled""), CONTINUE_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:43,2019-08-12 15:15:43,0.000s,NOT_RUN
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Ok""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:43,2019-08-12 15:15:43,0.256s,PASSED
closeBrowser(),Firefox 68.0,,,2019-08-12 15:15:43,2019-08-12 15:15:44,0.999s,PASSED
,,,,,,,
Test Cases/Search/Search,Firefox 68.0,,,2019-08-12 15:15:44,2019-08-12 15:16:01,17.408s,PASSED
"callTestCase(findTestCase(""Main Login Page/login_simple""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:44,2019-08-12 15:15:52,7.737s,PASSED
"delay(3, STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:52,2019-08-12 15:15:55,3.001s,PASSED
"waitForPageLoad(5, STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:55,2019-08-12 15:15:55,0.012s,PASSED
"click(findTestObject(""Search/button_searchbar""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:55,2019-08-12 15:15:55,0.272s,PASSED
"setText(findTestObject(""Search/textbox_Searchbar""), ""OnDemand"")",Firefox 68.0,,,2019-08-12 15:15:55,2019-08-12 15:15:55,0.084s,PASSED
"sendKeys(findTestObject(""Search/textbox_Searchbar""), Keys.chord(ENTER))",Firefox 68.0,,,2019-08-12 15:15:55,2019-08-12 15:15:56,0.570s,PASSED
"switchToWindowIndex(""1"")",Firefox 68.0,,,2019-08-12 15:15:56,2019-08-12 15:15:56,0.196s,PASSED
"delay(2, STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:56,2019-08-12 15:15:58,2.001s,PASSED
"click(findTestObject(""Search/button_FilesFilter""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:58,2019-08-12 15:15:58,0.078s,PASSED
"delay(2, STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-12 15:15:58,2019-08-12 15:16:00,2.003s,PASSED
"verifyElementAttributeValue(findTestObject(""Search/searchResult_3_TestOnDemand""), ""href"", Search_Result_Link, 0)",Firefox 68.0,,,2019-08-12 15:16:00,2019-08-12 15:16:00,0.066s,PASSED
closeBrowser(),Firefox 68.0,,,2019-08-12 15:16:00,2019-08-12 15:16:01,1.280s,PASSED
