Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""Sysadmin Portal/Edit Account/Edit Account""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:50:08,2019-08-16 12:50:16,7.899s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:50:16,2019-08-16 12:50:19,3.005s,PASSED
"callTestCase(findTestCase(""Sysadmin Login Page/Reset password""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:50:19,2019-08-16 12:50:34,15.461s,PASSED
windowsCommands.taskKill.kill_service(),Chrome 76.0.3809.100,,,2019-08-16 12:50:34,2019-08-16 12:50:34,0.043s,PASSED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Admin - Testcases,Chrome 76.0.3809.100,,,2019-08-16 12:50:34,2019-08-16 12:53:40,3m - 5.445s,PASSED
"callTestCase(findTestCase(""Admin/Admin_Settings""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:50:34,2019-08-16 12:51:58,1m - 23.376s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:51:58,2019-08-16 12:52:00,2.002s,PASSED
"callTestCase(findTestCase(""Admin/ES_LIcensesTests""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:52:00,2019-08-16 12:52:43,43.538s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:52:43,2019-08-16 12:52:45,2.001s,PASSED
"callTestCase(findTestCase(""Contacts/Create_Contact""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:52:45,2019-08-16 12:52:53,7.582s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-16 12:52:53,2019-08-16 12:52:55,2.002s,PASSED
"callTestCase(findTestCase(""Workspaces/Create_Workspace""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:52:55,2019-08-16 12:53:01,5.602s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:53:01,2019-08-16 12:53:03,2.002s,PASSED
"callTestCase(findTestCase(""Groups_Users/Create Group_Users""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:53:03,2019-08-16 12:53:40,37.130s,PASSED
windowsCommands.taskKill.kill_service(),Chrome 76.0.3809.100,,,2019-08-16 12:53:40,2019-08-16 12:53:40,0.017s,PASSED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Projects_Communications - Testcases,Chrome 76.0.3809.100,,,2019-08-16 12:53:40,2019-08-16 12:57:22,3m - 41.873s,PASSED
"callTestCase(findTestCase(""Communications_Projects/Create_Projects""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:53:40,2019-08-16 12:54:29,48.937s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:54:29,2019-08-16 12:54:31,2.003s,PASSED
"callTestCase(findTestCase(""Communications_Projects/Run_Communications""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:54:31,2019-08-16 12:56:10,1m - 39.292s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:56:10,2019-08-16 12:56:12,2.001s,PASSED
"callTestCase(findTestCase(""Communications_Projects/PublishProject_NewEnv""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:56:12,2019-08-16 12:56:44,32.100s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:56:44,2019-08-16 12:56:46,2.002s,PASSED
"callTestCase(findTestCase(""Communications_Projects/VerifyJobs""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:56:46,2019-08-16 12:56:57,10.273s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:56:57,2019-08-16 12:56:59,2.002s,PASSED
"callTestCase(findTestCase(""Main Login Page/switch_Environments_Experience""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:56:59,2019-08-16 12:56:59,0.355s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:56:59,2019-08-16 12:57:01,2.002s,PASSED
"callTestCase(findTestCase(""Communications_Projects/VerifyJobs""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:57:01,2019-08-16 12:57:11,10.298s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:57:11,2019-08-16 12:57:13,2.002s,PASSED
"callTestCase(findTestCase(""Communications_Projects/VerifyJobs - 2nd Workspace""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:57:13,2019-08-16 12:57:22,8.392s,PASSED
windowsCommands.taskKill.kill_service(),Chrome 76.0.3809.100,,,2019-08-16 12:57:22,2019-08-16 12:57:22,0.026s,PASSED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Search - Testcases,Chrome 76.0.3809.100,,Search,2019-08-16 12:57:22,2019-08-16 12:57:57,35.353s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Configure_Search""), [""EnvName"":""QaTest"", ""Username"":""Ere""], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:57:22,2019-08-16 12:57:38,16.041s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-16 12:57:38,2019-08-16 12:57:40,2.003s,PASSED
"callTestCase(findTestCase(""Search/Search""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:57:40,2019-08-16 12:57:57,17.120s,PASSED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Cleanup,Chrome 76.0.3809.100,,,2019-08-16 12:57:57,2019-08-16 12:59:49,1m - 51.639s,FAILED
"callTestCase(findTestCase(""Sysadmin Portal/delete_Workspaces""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:57:57,2019-08-16 12:58:27,29.449s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-16 12:58:27,2019-08-16 12:58:29,2.002s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Domain/StorageCompacting""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-16 12:58:29,2019-08-16 12:59:49,1m - 20.057s,FAILED
