Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sanity Check - 12.2.4 - 8514,Chrome 76.0.3809.132,Build Nido Patch 3- 8483,,2019-09-02 13:01:02,2019-09-02 13:12:17,11m - 14.910s,INCOMPLETE
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Sysadmin - Testcases,Chrome 76.0.3809.132,,,2019-09-02 13:01:02,2019-09-02 13:03:32,2m - 29.962s,FAILED
"callTestCase(findTestCase(""Sysadmin Portal/Create Multiple Environments""), [""Develop_env"":findTestData(""Environment Names"").getValue(1, 1), ""Username"":Username_Admin, ""Experience_Env"":findTestData(""Environment Names"").getValue(1, 2), ... ], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.132,,,2019-09-02 13:01:03,2019-09-02 13:02:06,1m - 3.352s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.132,,,2019-09-02 13:02:06,2019-09-02 13:02:09,3.002s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Set_NoOfThreads""), [""EnvName"":""QaTest"", ""Username"":""Ere""], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.132,,,2019-09-02 13:02:09,2019-09-02 13:02:13,3.783s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.132,,,2019-09-02 13:02:13,2019-09-02 13:02:13,0.002s,NOT_RUN
"callTestCase(findTestCase(""Sysadmin Portal/Domain/StorageCompacting""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.132,,,2019-09-02 13:02:13,2019-09-02 13:02:13,0.001s,NOT_RUN
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.132,,,2019-09-02 13:02:13,2019-09-02 13:02:16,3.002s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Help/Sysadmin_Ask a question_Window""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.132,,,2019-09-02 13:02:16,2019-09-02 13:02:16,0.001s,NOT_RUN
