Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""Admin/ES_LIcensesTests""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 10:56:09,2019-08-05 10:56:50,40.900s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 10:56:50,2019-08-05 10:56:52,2.003s,PASSED
"callTestCase(findTestCase(""Contacts/Create_Contact""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 10:56:52,2019-08-05 10:56:59,6.444s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 10:56:59,2019-08-05 10:57:01,2.002s,PASSED
"callTestCase(findTestCase(""Groups_Users/Create Group_Users""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 10:57:01,2019-08-05 10:57:21,20.699s,PASSED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Create_Run_Publisb_Projects and Communications,Chrome 75.0.3770.142,,,2019-08-05 10:57:21,2019-08-05 11:00:15,2m - 53.759s,PASSED
"callTestCase(findTestCase(""Communications_Projects/Create_Projects""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 10:57:21,2019-08-05 10:57:58,36.167s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 10:57:58,2019-08-05 10:58:00,2.002s,PASSED
"callTestCase(findTestCase(""Communications_Projects/Run_Communications""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 10:58:00,2019-08-05 10:59:18,1m - 18.282s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 10:59:18,2019-08-05 10:59:20,2.002s,PASSED
"callTestCase(findTestCase(""Communications_Projects/PublishProject_NewEnv""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 10:59:20,2019-08-05 10:59:55,34.961s,PASSED
delay(2),Chrome 75.0.3770.142,,,2019-08-05 10:59:55,2019-08-05 10:59:57,2.003s,PASSED
"callTestCase(findTestCase(""Communications_Projects/VerifyJobs""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 10:59:57,2019-08-05 11:00:15,18.237s,PASSED
,,,,,,,
Test Cases/Sysadmin Portal/ConfigureSearch_QaTest2,Chrome 75.0.3770.142,,,2019-08-05 11:00:15,2019-08-05 11:00:32,16.685s,PASSED
"callTestCase(findTestCase(""Sysadmin Login Page/login_Simple""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:15,2019-08-05 11:00:25,9.932s,PASSED
"click(findTestObject(""Sysadmin Portal/a_Environments""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:25,2019-08-05 11:00:25,0.135s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/select_2_Experience_Env""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:25,2019-08-05 11:00:26,0.639s,PASSED
"delay(1, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:26,2019-08-05 11:00:27,1.002s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/a_Search""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:27,2019-08-05 11:00:27,0.079s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Configure""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:27,2019-08-05 11:00:27,0.085s,PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:27,2019-08-05 11:00:29,2.004s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Crawl Document Content (""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:29,2019-08-05 11:00:29,0.091s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Crawl Job Output (slower""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:29,2019-08-05 11:00:29,0.085s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Enable Search for Portal""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:29,2019-08-05 11:00:29,0.098s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Save""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:29,2019-08-05 11:00:29,0.077s,PASSED
"waitForElementVisible(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/span_Total crawled""), 5)",Chrome 75.0.3770.142,,,2019-08-05 11:00:29,2019-08-05 11:00:31,1.577s,PASSED
"verifyElementVisible(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/span_Total crawled""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:31,2019-08-05 11:00:31,0.020s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Ok""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:31,2019-08-05 11:00:31,0.057s,PASSED
closeBrowser(),Chrome 75.0.3770.142,,,2019-08-05 11:00:31,2019-08-05 11:00:32,0.674s,PASSED
,,,,,,,
Test Cases/Search/Search,Chrome 75.0.3770.142,,,2019-08-05 11:00:32,2019-08-05 11:00:55,23.294s,PASSED
"callTestCase(findTestCase(""Main Login Page/login_simple""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:32,2019-08-05 11:00:40,7.982s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:40,2019-08-05 11:00:43,3.002s,PASSED
"waitForPageLoad(5, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:43,2019-08-05 11:00:43,0.015s,PASSED
"click(findTestObject(""Search/button_searchbar""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:43,2019-08-05 11:00:43,0.072s,PASSED
"setText(findTestObject(""Search/textbox_Searchbar""), ""OnDemand"")",Chrome 75.0.3770.142,,,2019-08-05 11:00:43,2019-08-05 11:00:43,0.150s,PASSED
"sendKeys(findTestObject(""Search/textbox_Searchbar""), Keys.chord(ENTER))",Chrome 75.0.3770.142,,,2019-08-05 11:00:43,2019-08-05 11:00:43,0.103s,PASSED
"switchToWindowIndex(""1"")",Chrome 75.0.3770.142,,,2019-08-05 11:00:43,2019-08-05 11:00:43,0.014s,PASSED
"click(findTestObject(""Search/button_FilesFilter""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:43,2019-08-05 11:00:47,4.041s,PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-08-05 11:00:47,2019-08-05 11:00:49,2.002s,PASSED
"verifyElementAttributeValue(findTestObject(""Search/searchResult_3_TestOnDemand""), ""href"", Search_Result_Link, 0)",Chrome 75.0.3770.142,,,2019-08-05 11:00:49,2019-08-05 11:00:54,5.135s,PASSED
closeBrowser(),Chrome 75.0.3770.142,,,2019-08-05 11:00:54,2019-08-05 11:00:55,0.680s,PASSED
