Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Sysadmin Portal/ConfigureSearch_QaTest2,Chrome 75.0.3770.142,,,2019-07-30 13:03:50,2019-07-30 13:04:15,25.737s,FAILED
"callTestCase(findTestCase(""Sysadmin Login Page/login_Simple""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:03:50,2019-07-30 13:04:00,9.876s,PASSED
"click(findTestObject(""Sysadmin Portal/a_Environments""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:00,2019-07-30 13:04:00,0.127s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/select_2_Experience_Env""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:00,2019-07-30 13:04:00,0.648s,PASSED
"delay(1, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:00,2019-07-30 13:04:01,1.003s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/a_Search""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:01,2019-07-30 13:04:02,0.092s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Configure""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:02,2019-07-30 13:04:02,0.078s,PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:02,2019-07-30 13:04:04,2.002s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Crawl Document Content (""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:04,2019-07-30 13:04:04,0.100s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Crawl Job Output (slower""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:04,2019-07-30 13:04:04,0.085s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Enable Search for Portal""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:04,2019-07-30 13:04:04,0.079s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Save""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:04,2019-07-30 13:04:04,0.064s,PASSED
"waitForElementVisible(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/span_Total crawled""), 5)",Chrome 75.0.3770.142,,,2019-07-30 13:04:04,2019-07-30 13:04:09,5.199s,PASSED
"verifyElementVisible(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/span_Total crawled""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:09,2019-07-30 13:04:15,5.538s,FAILED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Ok""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:15,2019-07-30 13:04:15,0.066s,PASSED
closeBrowser(),Chrome 75.0.3770.142,,,2019-07-30 13:04:15,2019-07-30 13:04:15,0.628s,PASSED
,,,,,,,
Test Cases/Search/Search,Chrome 75.0.3770.142,,,2019-07-30 13:04:15,2019-07-30 13:04:30,14.462s,PASSED
"callTestCase(findTestCase(""Main Login Page/login_simple""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:15,2019-07-30 13:04:23,7.195s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:23,2019-07-30 13:04:26,3.004s,PASSED
"waitForPageLoad(5, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:26,2019-07-30 13:04:26,0.014s,PASSED
"click(findTestObject(""Search/button_searchbar""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:26,2019-07-30 13:04:26,0.077s,PASSED
"setText(findTestObject(""Search/textbox_Searchbar""), ""OnDemand"")",Chrome 75.0.3770.142,,,2019-07-30 13:04:26,2019-07-30 13:04:26,0.126s,PASSED
"sendKeys(findTestObject(""Search/textbox_Searchbar""), Keys.chord(ENTER))",Chrome 75.0.3770.142,,,2019-07-30 13:04:26,2019-07-30 13:04:26,0.100s,PASSED
"switchToWindowIndex(""1"")",Chrome 75.0.3770.142,,,2019-07-30 13:04:26,2019-07-30 13:04:26,0.026s,PASSED
"click(findTestObject(""Search/button_FilesFilter""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:26,2019-07-30 13:04:27,1.101s,PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-30 13:04:27,2019-07-30 13:04:29,2.002s,PASSED
"verifyElementAttributeValue(findTestObject(""Search/searchResult_3_TestOnDemand""), ""href"", Search_Result_Link, 0)",Chrome 75.0.3770.142,,,2019-07-30 13:04:29,2019-07-30 13:04:29,0.055s,PASSED
closeBrowser(),Chrome 75.0.3770.142,,,2019-07-30 13:04:29,2019-07-30 13:04:30,0.645s,PASSED
