Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"delay(3, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:23:06,2019-07-18 12:23:09,3.004s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Domain/AmazonConnection/Create_Amazon_Connection""), [""variable"":url_sysadmin], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:23:09,2019-07-18 12:23:15,5.852s,FAILED
Start listener action : sampleAfterTestCase,Chrome 75.0.3770.142,,,2019-07-18 12:23:15,2019-07-18 12:23:15,0.000s,PASSED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Create_Email_Channel_Contact_NonAdminUser_Group,Chrome 75.0.3770.142,,,2019-07-18 12:23:15,2019-07-18 12:26:19,3m - 4.055s,FAILED
"callTestCase(findTestCase(""Admin/Admin_Settings""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:23:15,2019-07-18 12:23:58,43.309s,PASSED
delay(2),Chrome 75.0.3770.142,,,2019-07-18 12:23:58,2019-07-18 12:24:00,2.002s,PASSED
"callTestCase(findTestCase(""Admin/ES_LIcensesTests""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:24:00,2019-07-18 12:26:19,2m - 18.636s,FAILED
Start listener action : sampleAfterTestCase,Chrome 75.0.3770.142,,,2019-07-18 12:26:19,2019-07-18 12:26:19,0.000s,PASSED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Create_Run_Publisb_Projects and Communications,Chrome 75.0.3770.142,,,2019-07-18 12:26:19,2019-07-18 12:31:17,4m - 57.915s,FAILED
"callTestCase(findTestCase(""Communications_Projects/Create_Project_Batch""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:26:19,2019-07-18 12:26:32,13.122s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:26:32,2019-07-18 12:26:34,2.001s,PASSED
"callTestCase(findTestCase(""Communications_Projects/Create_Project_Interractive""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:26:34,2019-07-18 12:26:40,5.548s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:26:40,2019-07-18 12:26:42,2.005s,PASSED
"callTestCase(findTestCase(""Communications_Projects/Create_Project_OnDemand""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:26:42,2019-07-18 12:26:47,5.485s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:26:47,2019-07-18 12:26:49,2.005s,PASSED
"callTestCase(findTestCase(""Communications_Projects/Create_Project_FromWorkflow_Batch""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:26:49,2019-07-18 12:26:56,7.313s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:26:56,2019-07-18 12:26:58,2.004s,PASSED
"callTestCase(findTestCase(""Communications_Projects/Run_Communication_Batch""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:26:58,2019-07-18 12:27:15,16.170s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:27:15,2019-07-18 12:27:17,2.003s,PASSED
"callTestCase(findTestCase(""Communications_Projects/Run_Communication_Interractive""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:27:17,2019-07-18 12:28:02,45.487s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:28:02,2019-07-18 12:28:04,2.003s,PASSED
"callTestCase(findTestCase(""Communications_Projects/Run_Communication_OnDemand""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:28:04,2019-07-18 12:28:50,45.706s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:28:50,2019-07-18 12:28:52,2.001s,PASSED
"callTestCase(findTestCase(""Communications_Projects/Run_Communication_FromWorkflow_Batch""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:28:52,2019-07-18 12:30:06,1m - 13.887s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:30:06,2019-07-18 12:30:08,2.001s,PASSED
"callTestCase(findTestCase(""Communications_Projects/PublishProject_NewEnv""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:30:08,2019-07-18 12:31:17,1m - 9.066s,FAILED
Start listener action : sampleAfterTestCase,Chrome 75.0.3770.142,,,2019-07-18 12:31:17,2019-07-18 12:31:17,0.000s,PASSED
,,,,,,,
Test Cases/Sysadmin Portal/ConfigureSearch_QaTest2,Chrome 75.0.3770.142,,,2019-07-18 12:31:17,2019-07-18 12:31:42,25.542s,FAILED
"callTestCase(findTestCase(""Sysadmin Login Page/login_Simple""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:17,2019-07-18 12:31:27,9.926s,PASSED
"click(findTestObject(""Sysadmin Portal/a_Environments""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:27,2019-07-18 12:31:27,0.146s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/select_2_Experience_Env""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:27,2019-07-18 12:31:28,0.620s,PASSED
"delay(1, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:28,2019-07-18 12:31:29,1.001s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/a_Search""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:29,2019-07-18 12:31:29,0.073s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Configure""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:29,2019-07-18 12:31:29,0.078s,PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:29,2019-07-18 12:31:31,2.002s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Crawl Document Content (""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:31,2019-07-18 12:31:31,0.084s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Crawl Job Output (slower""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:31,2019-07-18 12:31:31,0.101s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Enable Search for Portal""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:31,2019-07-18 12:31:31,0.097s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Save""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:31,2019-07-18 12:31:31,0.067s,PASSED
"waitForElementVisible(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/span_Total crawled""), 5)",Chrome 75.0.3770.142,,,2019-07-18 12:31:31,2019-07-18 12:31:36,5.096s,PASSED
"verifyElementVisible(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/span_Total crawled""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:36,2019-07-18 12:31:42,5.408s,FAILED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Ok""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:42,2019-07-18 12:31:42,0.069s,PASSED
closeBrowser(),Chrome 75.0.3770.142,,,2019-07-18 12:31:42,2019-07-18 12:31:42,0.641s,PASSED
Start listener action : sampleAfterTestCase,Chrome 75.0.3770.142,,,2019-07-18 12:31:42,2019-07-18 12:31:42,0.000s,PASSED
,,,,,,,
Test Cases/Search/Search,Chrome 75.0.3770.142,,,2019-07-18 12:31:42,2019-07-18 12:31:57,14.607s,PASSED
"callTestCase(findTestCase(""Main Login Page/login_simple""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:42,2019-07-18 12:31:50,7.369s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:50,2019-07-18 12:31:53,3.002s,PASSED
"waitForPageLoad(5, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:53,2019-07-18 12:31:53,0.008s,PASSED
"click(findTestObject(""Search/button_searchbar""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:53,2019-07-18 12:31:53,0.091s,PASSED
"setText(findTestObject(""Search/textbox_Searchbar""), ""Test"")",Chrome 75.0.3770.142,,,2019-07-18 12:31:53,2019-07-18 12:31:53,0.091s,PASSED
"sendKeys(findTestObject(""Search/textbox_Searchbar""), Keys.chord(ENTER))",Chrome 75.0.3770.142,,,2019-07-18 12:31:53,2019-07-18 12:31:53,0.135s,PASSED
"switchToWindowIndex(""1"")",Chrome 75.0.3770.142,,,2019-07-18 12:31:53,2019-07-18 12:31:53,0.023s,PASSED
"click(findTestObject(""Search/button_FilesFilter""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:53,2019-07-18 12:31:54,1.104s,PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 75.0.3770.142,,,2019-07-18 12:31:54,2019-07-18 12:31:56,2.001s,PASSED
"verifyElementAttributeValue(findTestObject(""Search/searchResult_3_TestOnDemand""), ""href"", Search_Result_Link, 0)",Chrome 75.0.3770.142,,,2019-07-18 12:31:56,2019-07-18 12:31:56,0.027s,PASSED
closeBrowser(),Chrome 75.0.3770.142,,,2019-07-18 12:31:56,2019-07-18 12:31:57,0.660s,PASSED
Start listener action : sampleAfterTestCase,Chrome 75.0.3770.142,,,2019-07-18 12:31:57,2019-07-18 12:31:57,0.000s,PASSED
