Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""Communications_Projects/PublishProject_NewEnv""), [:], CONTINUE_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:47:32,2019-08-05 15:48:13,41.193s,FAILED
delay(2),Firefox 68.0,,,2019-08-05 15:48:13,2019-08-05 15:48:15,2.002s,PASSED
"callTestCase(findTestCase(""Communications_Projects/VerifyJobs""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:48:15,2019-08-05 15:48:40,24.720s,FAILED
,,,,,,,
Test Cases/Sysadmin Portal/ConfigureSearch_QaTest2,Firefox 68.0,,,2019-08-05 15:48:40,2019-08-05 15:48:57,16.526s,PASSED
"callTestCase(findTestCase(""Sysadmin Login Page/login_Simple""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:48:40,2019-08-05 15:48:50,9.843s,PASSED
"click(findTestObject(""Sysadmin Portal/a_Environments""), CONTINUE_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:48:50,2019-08-05 15:48:50,0.090s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/select_2_Experience_Env""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:48:50,2019-08-05 15:48:51,0.818s,PASSED
"delay(1, STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:48:51,2019-08-05 15:48:52,1.003s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/a_Search""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:48:52,2019-08-05 15:48:52,0.248s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Configure""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:48:52,2019-08-05 15:48:52,0.258s,PASSED
"delay(2, STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:48:52,2019-08-05 15:48:54,2.002s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Crawl Document Content (""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:48:54,2019-08-05 15:48:55,0.237s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Crawl Job Output (slower""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:48:55,2019-08-05 15:48:55,0.239s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Enable Search for Portal""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:48:55,2019-08-05 15:48:55,0.237s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Save""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:48:55,2019-08-05 15:48:55,0.264s,PASSED
"waitForElementVisible(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/span_Total crawled""), 5)",Firefox 68.0,,,2019-08-05 15:48:55,2019-08-05 15:48:55,0.000s,NOT_RUN
"verifyElementVisible(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/span_Total crawled""), CONTINUE_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:48:55,2019-08-05 15:48:55,0.000s,NOT_RUN
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Ok""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:48:55,2019-08-05 15:48:56,0.240s,PASSED
closeBrowser(),Firefox 68.0,,,2019-08-05 15:48:56,2019-08-05 15:48:57,0.919s,PASSED
,,,,,,,
Test Cases/Search/Search,Firefox 68.0,,,2019-08-05 15:48:57,2019-08-05 15:49:17,20.777s,PASSED
"callTestCase(findTestCase(""Main Login Page/login_simple""), [:], STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:48:57,2019-08-05 15:49:04,7.304s,PASSED
"delay(3, STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:49:04,2019-08-05 15:49:07,3.004s,PASSED
"waitForPageLoad(5, STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:49:07,2019-08-05 15:49:07,0.013s,PASSED
"click(findTestObject(""Search/button_searchbar""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:49:07,2019-08-05 15:49:07,0.246s,PASSED
"setText(findTestObject(""Search/textbox_Searchbar""), ""OnDemand"")",Firefox 68.0,,,2019-08-05 15:49:07,2019-08-05 15:49:07,0.053s,PASSED
"sendKeys(findTestObject(""Search/textbox_Searchbar""), Keys.chord(ENTER))",Firefox 68.0,,,2019-08-05 15:49:07,2019-08-05 15:49:08,0.461s,PASSED
"switchToWindowIndex(""1"")",Firefox 68.0,,,2019-08-05 15:49:08,2019-08-05 15:49:08,0.142s,PASSED
"click(findTestObject(""Search/button_FilesFilter""), STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:49:08,2019-08-05 15:49:09,1.250s,PASSED
"delay(2, STOP_ON_FAILURE)",Firefox 68.0,,,2019-08-05 15:49:09,2019-08-05 15:49:11,2.002s,PASSED
"verifyElementAttributeValue(findTestObject(""Search/searchResult_3_TestOnDemand""), ""href"", Search_Result_Link, 0)",Firefox 68.0,,,2019-08-05 15:49:11,2019-08-05 15:49:16,5.118s,PASSED
closeBrowser(),Firefox 68.0,,,2019-08-05 15:49:16,2019-08-05 15:49:17,1.053s,PASSED
