Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sanity Check - 12.2.4 - 8509,Chrome 76.0.3809.100,Build Nido Patch 3- 8483,,2019-08-26 12:41:27,2019-08-26 12:51:02,9m - 34.473s,INCOMPLETE
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Sysadmin - Testcases,Chrome 76.0.3809.100,,,2019-08-26 12:41:27,2019-08-26 12:43:35,2m - 7.362s,FAILED
"callTestCase(findTestCase(""Sysadmin Portal/Create Multiple Environments""), [""Develop_env"":findTestData(""Environment Names"").getValue(1, 1), ""Username"":Username_Admin, ""Experience_Env"":findTestData(""Environment Names"").getValue(1, 2), ... ], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:41:28,2019-08-26 12:42:44,1m - 16.330s,FAILED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:42:44,2019-08-26 12:42:47,3.002s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Set_NoOfThreads""), [""EnvName"":""QaTest"", ""Username"":""Ere""], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:42:47,2019-08-26 12:42:51,3.756s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:42:51,2019-08-26 12:42:51,0.001s,NOT_RUN
"callTestCase(findTestCase(""Sysadmin Portal/Domain/StorageCompacting""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:42:51,2019-08-26 12:42:51,0.003s,NOT_RUN
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:42:51,2019-08-26 12:42:54,3.003s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Help/Sysadmin_Ask a question_Window""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:42:54,2019-08-26 12:42:54,0.002s,NOT_RUN
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:42:54,2019-08-26 12:42:54,0.001s,NOT_RUN
"callTestCase(findTestCase(""Sysadmin Portal/Domain/EmailConnection/Set_Email_Connection""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:42:54,2019-08-26 12:43:01,6.768s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:43:01,2019-08-26 12:43:04,3.002s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Domain/AmazonConnection/Create_Amazon_Connection""), [""variable"":url_sysadmin], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:43:04,2019-08-26 12:43:07,3.845s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:43:07,2019-08-26 12:43:10,3.004s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Edit Account/Edit Account""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:43:10,2019-08-26 12:43:18,7.561s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:43:18,2019-08-26 12:43:21,3.004s,PASSED
"callTestCase(findTestCase(""Sysadmin Login Page/Reset password""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:43:21,2019-08-26 12:43:35,13.562s,PASSED
windowsCommands.taskKill.kill_service(),Chrome 76.0.3809.100,,,2019-08-26 12:43:35,2019-08-26 12:43:35,0.029s,PASSED
Start listener action : sampleAfterTestCase,Chrome 76.0.3809.100,,,2019-08-26 12:43:35,2019-08-26 12:43:35,0.006s,PASSED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Admin - Testcases,Chrome 76.0.3809.100,,,2019-08-26 12:43:35,2019-08-26 12:46:45,3m - 10.664s,PASSED
"callTestCase(findTestCase(""Admin/Admin_Settings""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:43:35,2019-08-26 12:45:05,1m - 30.120s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:45:05,2019-08-26 12:45:07,2.001s,PASSED
"callTestCase(findTestCase(""Admin/ES_LIcensesTests""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-26 12:45:07,2019-08-26 12:45:50,42.983s,PASSED
