Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""Communications_Projects/Run_Communications""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-13 12:53:31,2019-08-13 12:53:46,14.739s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-13 12:53:46,2019-08-13 12:53:48,2.003s,PASSED
"callTestCase(findTestCase(""Communications_Projects/PublishProject_NewEnv""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-13 12:53:48,2019-08-13 12:53:48,0.187s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-13 12:53:48,2019-08-13 12:53:50,2.001s,PASSED
"callTestCase(findTestCase(""Communications_Projects/VerifyJobs""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-13 12:53:50,2019-08-13 12:53:50,0.150s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-13 12:53:50,2019-08-13 12:53:52,2.000s,PASSED
"callTestCase(findTestCase(""Main Login Page/switch_Environments_Experience""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-13 12:53:52,2019-08-13 12:53:53,0.184s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-13 12:53:53,2019-08-13 12:53:55,2.003s,PASSED
"callTestCase(findTestCase(""Communications_Projects/VerifyJobs""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-13 12:53:55,2019-08-13 12:53:55,0.068s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-13 12:53:55,2019-08-13 12:53:57,2.001s,PASSED
"callTestCase(findTestCase(""Communications_Projects/VerifyJobs - 2nd Workspace""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-13 12:53:57,2019-08-13 12:53:57,0.144s,FAILED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Search - Testcases,Chrome 76.0.3809.100,,Search,2019-08-13 12:53:57,2019-08-13 12:54:37,40.078s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Configure_Search""), [""EnvName"":""QaTest"", ""Username"":""Ere""], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-13 12:53:57,2019-08-13 12:54:13,15.867s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-13 12:54:13,2019-08-13 12:54:15,2.003s,PASSED
"callTestCase(findTestCase(""Search/Search""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-13 12:54:15,2019-08-13 12:54:37,22.106s,PASSED
