Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sanity Check - 12.5.1 - 8499,Chrome 76.0.3809.100,Build Nido Patch 3- 8483,,2019-08-21 16:15:54,2019-08-21 16:26:30,10m - 36.087s,INCOMPLETE
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Sysadmin - Testcases,Chrome 76.0.3809.100,,,2019-08-21 16:15:54,2019-08-21 16:18:53,2m - 59.267s,FAILED
"callTestCase(findTestCase(""Sysadmin Portal/Create Multiple Environments""), [""Develop_env"":findTestData(""Environment Names"").getValue(1, 1), ""Username"":Username_Admin, ""Experience_Env"":findTestData(""Environment Names"").getValue(1, 2), ... ], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:15:54,2019-08-21 16:17:44,1m - 49.508s,FAILED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:17:44,2019-08-21 16:17:47,3.004s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Set_NoOfThreads""), [""EnvName"":""QaTest"", ""Username"":""Ere""], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:17:47,2019-08-21 16:17:47,0.621s,FAILED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:17:47,2019-08-21 16:17:50,3.002s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Domain/PreProd_Test""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:17:50,2019-08-21 16:17:55,4.432s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:17:55,2019-08-21 16:17:58,3.002s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Help/Sysadmin_Ask a question_Window""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:17:58,2019-08-21 16:18:08,10.318s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:18:08,2019-08-21 16:18:11,3.001s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Domain/EmailConnection/Set_Email_Connection""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:18:11,2019-08-21 16:18:18,6.796s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:18:18,2019-08-21 16:18:21,3.004s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Domain/AmazonConnection/Create_Amazon_Connection""), [""variable"":url_sysadmin], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:18:21,2019-08-21 16:18:25,4.467s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:18:25,2019-08-21 16:18:28,3.002s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Edit Account/Edit Account""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:18:28,2019-08-21 16:18:36,7.852s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:18:36,2019-08-21 16:18:39,3.004s,PASSED
"callTestCase(findTestCase(""Sysadmin Login Page/Reset password""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:18:39,2019-08-21 16:18:53,13.928s,PASSED
windowsCommands.taskKill.kill_service(),Chrome 76.0.3809.100,,,2019-08-21 16:18:53,2019-08-21 16:18:53,0.036s,PASSED
Start listener action : sampleAfterTestCase,Chrome 76.0.3809.100,,,2019-08-21 16:18:53,2019-08-21 16:18:53,0.016s,PASSED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Admin - Testcases,Chrome 76.0.3809.100,,,2019-08-21 16:18:53,2019-08-21 16:23:46,4m - 52.565s,FAILED
"callTestCase(findTestCase(""Admin/Admin_Settings""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:18:53,2019-08-21 16:20:23,1m - 29.957s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:20:23,2019-08-21 16:20:25,2.001s,PASSED
"callTestCase(findTestCase(""Admin/ES_LIcensesTests""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:20:25,2019-08-21 16:23:09,2m - 44.176s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:23:09,2019-08-21 16:23:11,2.000s,PASSED
"callTestCase(findTestCase(""Contacts/Create_Contact""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:23:11,2019-08-21 16:23:19,7.124s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 16:23:19,2019-08-21 16:23:21,2.003s,PASSED
"callTestCase(findTestCase(""Workspaces/Create_Workspace""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:23:21,2019-08-21 16:23:26,5.559s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:23:26,2019-08-21 16:23:28,2.002s,PASSED
"callTestCase(findTestCase(""Groups_Users/Create Group_Users""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:23:28,2019-08-21 16:23:46,17.547s,FAILED
windowsCommands.taskKill.kill_service(),Chrome 76.0.3809.100,,,2019-08-21 16:23:46,2019-08-21 16:23:46,0.013s,PASSED
Start listener action : sampleAfterTestCase,Chrome 76.0.3809.100,,,2019-08-21 16:23:46,2019-08-21 16:23:46,0.001s,PASSED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Projects_Communications - Testcases,Chrome 76.0.3809.100,,,2019-08-21 16:23:46,2019-08-21 16:24:17,31.738s,FAILED
"callTestCase(findTestCase(""Communications_Projects/Create_Projects""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:23:46,2019-08-21 16:23:50,4.073s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:23:50,2019-08-21 16:23:52,2.001s,PASSED
"callTestCase(findTestCase(""Communications_Projects/Run_Communications""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:23:52,2019-08-21 16:24:07,14.749s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:24:07,2019-08-21 16:24:09,2.003s,PASSED
"callTestCase(findTestCase(""Communications_Projects/PublishProject_NewEnv""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:24:09,2019-08-21 16:24:09,0.165s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 16:24:09,2019-08-21 16:24:11,2.003s,PASSED
