Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sanity1,Chrome 75.0.3770.100,,,2019-07-15 16:29:09,2019-07-15 16:36:59,7m - 49.484s,INCOMPLETE
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/All_Sysadmin_Testcases,Chrome 75.0.3770.100,,,2019-07-15 16:29:09,2019-07-15 16:31:51,2m - 41.521s,FAILED
"callTestCase(findTestCase(""Main Login Page/Create Multiple Environments and Login""), [""Develop_env"":findTestData(""Environment Names"").getValue(1, 1), ""Username"":Username_Admin, ""Experience_Env"":findTestData(""Environment Names"").getValue(1, 2), ... ], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:29:09,2019-07-15 16:29:44,34.683s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:29:44,2019-07-15 16:29:47,3.002s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Set_Different_Features""), [""EnvName"":""QaTest"", ""Username"":""Ere""], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:29:47,2019-07-15 16:29:54,6.882s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:29:54,2019-07-15 16:29:57,3.002s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Set_NoOfThreads""), [""EnvName"":""QaTest"", ""Username"":""Ere""], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:29:57,2019-07-15 16:30:01,3.590s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:30:01,2019-07-15 16:30:04,3.002s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Domain/Run_PreProdTest""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:30:04,2019-07-15 16:31:09,1m - 5.777s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:31:09,2019-07-15 16:31:12,3.003s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Help/Sysadmin_Ask a question_Window""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:31:12,2019-07-15 16:31:24,11.486s,FAILED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:31:24,2019-07-15 16:31:27,3.002s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Edit Account/Edit Account""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:31:27,2019-07-15 16:31:32,5.275s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:31:32,2019-07-15 16:31:35,3.003s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Domain/EmailConnection/Set_Email_Connection""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:31:35,2019-07-15 16:31:35,0.147s,FAILED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:31:35,2019-07-15 16:31:38,3.001s,PASSED
"callTestCase(findTestCase(""Sysadmin Login Page/Reset password""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:31:38,2019-07-15 16:31:51,12.500s,PASSED
Start listener action : sampleAfterTestCase,Chrome 75.0.3770.100,,,2019-07-15 16:31:51,2019-07-15 16:31:51,0.000s,PASSED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Create_Email_Channel_Contact_NonAdminUser_Group,Chrome 75.0.3770.100,,,2019-07-15 16:31:51,2019-07-15 16:33:56,2m - 5.447s,FAILED
"callTestCase(findTestCase(""Admin/Admin_Settings""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:31:51,2019-07-15 16:32:54,1m - 3.401s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:32:54,2019-07-15 16:32:56,2.001s,PASSED
"callTestCase(findTestCase(""Contacts/Create_Contact""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:32:56,2019-07-15 16:33:03,6.424s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:33:03,2019-07-15 16:33:05,2.005s,PASSED
"callTestCase(findTestCase(""Groups_Users/Create Group_Users""), [:], CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,,2019-07-15 16:33:05,2019-07-15 16:33:56,51.528s,FAILED
Start listener action : sampleAfterTestCase,Chrome 75.0.3770.100,,,2019-07-15 16:33:56,2019-07-15 16:33:56,0.000s,PASSED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Create_Run_Publisb_Projects and Communications,Chrome 75.0.3770.100,,,2019-07-15 16:33:56,2019-07-15 16:36:19,2m - 22.980s,PASSED
