Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sanity Check,Chrome 76.0.3809.100,,,2019-08-08 17:26:58,2019-08-08 17:34:58,8m - 0.100s,INCOMPLETE
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/All_Sysadmin_Testcases,Chrome 76.0.3809.100,,,2019-08-08 17:26:58,2019-08-08 17:28:52,1m - 53.939s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Create Multiple Environments""), [""Develop_env"":findTestData(""Environment Names"").getValue(1, 1), ""Username"":Username_Admin, ""Experience_Env"":findTestData(""Environment Names"").getValue(1, 2), ... ], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:26:58,2019-08-08 17:27:49,50.882s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:27:49,2019-08-08 17:27:52,3.002s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Set_NoOfThreads""), [""EnvName"":""QaTest"", ""Username"":""Ere""], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:27:52,2019-08-08 17:27:56,3.734s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:27:56,2019-08-08 17:27:56,0.000s,NOT_RUN
"callTestCase(findTestCase(""Sysadmin Portal/Domain/Run_PreProdTest""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:27:56,2019-08-08 17:27:56,0.000s,NOT_RUN
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:27:56,2019-08-08 17:27:59,3.002s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Help/Sysadmin_Ask a question_Window""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:27:59,2019-08-08 17:28:08,8.882s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:28:08,2019-08-08 17:28:11,3.003s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Domain/EmailConnection/Set_Email_Connection""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:28:11,2019-08-08 17:28:18,7.081s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:28:18,2019-08-08 17:28:21,3.001s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Domain/AmazonConnection/Create_Amazon_Connection""), [""variable"":url_sysadmin], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:28:21,2019-08-08 17:28:25,3.839s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:28:25,2019-08-08 17:28:28,3.003s,PASSED
"callTestCase(findTestCase(""Sysadmin Portal/Edit Account/Edit Account""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:28:28,2019-08-08 17:28:36,8.024s,PASSED
"delay(3, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:28:36,2019-08-08 17:28:39,3.002s,PASSED
"callTestCase(findTestCase(""Sysadmin Login Page/Reset password""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:28:39,2019-08-08 17:28:52,13.232s,PASSED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Create_Email_Channel_Contact_NonAdminUser_Group,Chrome 76.0.3809.100,,,2019-08-08 17:28:52,2019-08-08 17:32:19,3m - 27.375s,FAILED
"callTestCase(findTestCase(""Admin/Admin_Settings""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:28:52,2019-08-08 17:30:10,1m - 17.707s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:30:10,2019-08-08 17:30:12,2.003s,PASSED
"callTestCase(findTestCase(""Admin/ES_LIcensesTests""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:30:12,2019-08-08 17:31:58,1m - 45.884s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:31:58,2019-08-08 17:32:00,2.003s,PASSED
"callTestCase(findTestCase(""Contacts/Create_Contact""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:32:00,2019-08-08 17:32:06,6.768s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-08 17:32:06,2019-08-08 17:32:08,2.002s,PASSED
"callTestCase(findTestCase(""Workspaces/Create_Workspace""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:32:08,2019-08-08 17:32:19,10.882s,FAILED
,,,,,,,
Test Cases/TESTCASE COLLECTIONS/Create_Run_Publisb_Projects and Communications,Chrome 76.0.3809.100,,,2019-08-08 17:32:19,2019-08-08 17:34:25,2m - 5.637s,FAILED
"callTestCase(findTestCase(""Communications_Projects/Create_Projects""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:32:19,2019-08-08 17:33:09,49.225s,PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:33:09,2019-08-08 17:33:11,2.003s,PASSED
"callTestCase(findTestCase(""Communications_Projects/Run_Communications""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:33:11,2019-08-08 17:34:21,1m - 9.926s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:21,2019-08-08 17:34:23,2.002s,PASSED
"callTestCase(findTestCase(""Communications_Projects/PublishProject_NewEnv""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:23,2019-08-08 17:34:23,0.183s,FAILED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:23,2019-08-08 17:34:25,2.001s,PASSED
"callTestCase(findTestCase(""Communications_Projects/VerifyJobs""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:25,2019-08-08 17:34:25,0.169s,FAILED
,,,,,,,
Test Cases/Sysadmin Portal/ConfigureSearch_QaTest2,Chrome 76.0.3809.100,,,2019-08-08 17:34:25,2019-08-08 17:34:41,16.163s,PASSED
"callTestCase(findTestCase(""Sysadmin Login Page/login_Simple""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:25,2019-08-08 17:34:35,9.947s,PASSED
"click(findTestObject(""Sysadmin Portal/a_Environments""), CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:35,2019-08-08 17:34:35,0.136s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/select_2_Experience_Env""), STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:35,2019-08-08 17:34:36,0.626s,PASSED
"delay(1, STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:36,2019-08-08 17:34:37,1.001s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/a_Search""), STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:37,2019-08-08 17:34:37,0.095s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Configure""), STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:37,2019-08-08 17:34:37,0.088s,PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:37,2019-08-08 17:34:39,2.002s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Crawl Document Content (""), STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:39,2019-08-08 17:34:39,0.087s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Crawl Job Output (slower""), STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:39,2019-08-08 17:34:39,0.114s,PASSED
"check(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/input_Enable Search for Portal""), STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:39,2019-08-08 17:34:39,0.096s,PASSED
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Save""), STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:39,2019-08-08 17:34:39,0.067s,PASSED
"delay(1, STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:39,2019-08-08 17:34:40,1.002s,PASSED
"waitForElementVisible(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/span_Total crawled""), 5)",Chrome 76.0.3809.100,,,2019-08-08 17:34:40,2019-08-08 17:34:40,0.000s,NOT_RUN
"verifyElementVisible(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/span_Total crawled""), CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:40,2019-08-08 17:34:40,0.000s,NOT_RUN
"click(findTestObject(""Sysadmin Portal/Environments Page/Page_Environments - ConfigSearch/button_Ok""), STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:40,2019-08-08 17:34:40,0.073s,PASSED
closeBrowser(),Chrome 76.0.3809.100,,,2019-08-08 17:34:40,2019-08-08 17:34:41,0.689s,PASSED
,,,,,,,
Test Cases/Search/Search,Chrome 76.0.3809.100,,,2019-08-08 17:34:41,2019-08-08 17:34:58,16.709s,PASSED
"callTestCase(findTestCase(""Main Login Page/login_simple""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:41,2019-08-08 17:34:49,7.339s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:49,2019-08-08 17:34:52,3.002s,PASSED
"waitForPageLoad(5, STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:52,2019-08-08 17:34:52,0.010s,PASSED
"click(findTestObject(""Search/button_searchbar""), STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:52,2019-08-08 17:34:52,0.086s,PASSED
"setText(findTestObject(""Search/textbox_Searchbar""), ""OnDemand"")",Chrome 76.0.3809.100,,,2019-08-08 17:34:52,2019-08-08 17:34:52,0.119s,PASSED
"sendKeys(findTestObject(""Search/textbox_Searchbar""), Keys.chord(ENTER))",Chrome 76.0.3809.100,,,2019-08-08 17:34:52,2019-08-08 17:34:52,0.112s,PASSED
"switchToWindowIndex(""1"")",Chrome 76.0.3809.100,,,2019-08-08 17:34:52,2019-08-08 17:34:52,0.034s,PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:52,2019-08-08 17:34:54,2.004s,PASSED
"click(findTestObject(""Search/button_FilesFilter""), STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:54,2019-08-08 17:34:55,1.109s,PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-08 17:34:55,2019-08-08 17:34:57,2.001s,PASSED
